sample,sandbox_id,n_pairs,session_start,session_end,mean_ts,median_ts,std_ts,min_ts,max_ts,mean_dt,median_dt,std_dt,min_dt,max_dt,mean_len,median_len,std_len,min_len,max_len,mean_spc_pairs,median_spc_pairs,std_spc_pairs,session_duration_s,total_time_diff,total_cmd_len,avg_time_per_char,mean_spc,median_spc,std_spc,mean_cps,std_cps
House of cards,149,46,2019-09-19 10:54:09.058504+00:00,2019-09-23 17:32:10.172559+00:00,0.8908767374979483,0.5162158540070216,1.0770673669171764,0.029257332886027724,4.458408720971706,66.25421632608695,29.422157499999997,75.27497878682105,2.319226,304.186845,18.434782608695652,15.0,12.49293520161258,1,49,4.800001265580187,1.937197253787879,6.409030072826953,369481.114055,3047.6939509999997,848,3.5939787158018865,4.800001265580187,1.937197253787879,6.409030072826953,0.8908767374979483,1.0770673669171764
House of cards,151,24,2019-09-19 10:29:09.992664+00:00,2019-09-19 11:09:19.130879+00:00,1.0236249029361792,0.6394605862485059,1.2800621010196935,0.02348965227126817,5.714213711006718,64.34219029166667,28.278011499999998,87.53371764874906,2.508795,340.278831,19.458333333333332,17.5,13.551766022140457,3,46,5.123848729269219,1.5648530496098103,9.280116159042919,2409.138215,1544.212567,467,3.3066650256959313,5.123848729269219,1.5648530496098103,9.280116159042919,1.0236249029361792,1.2800621010196935
House of cards,152,71,2019-09-19 10:33:09.512341+00:00,2019-09-25 15:25:28.053407+00:00,0.9426064286942413,0.640641119464834,0.8475154868625107,0.03990563076530989,3.5861452148540285,40.28133043661972,16.258707,47.832639520856006,3.047306,186.019832,14.267605633802816,12.0,9.781845789126585,3,45,3.572870824468766,1.5609363333333333,5.0235667494106835,535938.541066,2859.9744610000002,1013,2.823271925962488,3.572870824468766,1.5609363333333333,5.0235667494106835,0.9426064286942413,0.8475154868625107
House of cards,156,29,2019-09-19 10:29:29.224350+00:00,2019-09-19 11:06:41.812821+00:00,0.7247734836562892,0.436284502287367,0.8871492784436276,0.0523219523204001,3.089061576791824,63.405781,38.776109,68.54156394545942,2.579216,229.34924,12.482758620689655,11.0,8.773420450653262,3,45,4.653100602392082,2.292082333333333,4.863823341725843,2232.588471,1838.767649,362,5.0794686436464085,4.653100602392082,2.292082333333333,4.863823341725843,0.7247734836562892,0.8871492784436276
House of cards,396,97,2019-08-14 15:40:19.345589+00:00,2019-08-14 17:18:08.962639+00:00,30.80347599205099,1.7403431260507323,168.70617463828117,0.13451040097191835,1303.4410844629822,10.62889192783505,7.095561,10.332937744234776,0.015344,52.638323,16.432989690721648,13.0,16.047395438003097,3,95,0.9397574726528731,0.5745993333333334,1.0911855435634996,5869.61705,1031.002517,1594,0.6468020809284818,0.9397574726528731,0.5745993333333334,1.0911855435634996,30.80347599205099,168.70617463828117
House of cards,397,93,2019-08-14 15:39:27.135735+00:00,2019-08-14 16:52:34.513451+00:00,77.6744796699969,1.3722769522483642,367.45622910559496,0.05649115048238829,2245.7779374775423,15.218093376344086,9.911995,14.662655321933217,0.021123,56.087764,17.053763440860216,12.0,14.963263413671156,3,62,1.4768201197919595,0.728715875,2.29379330843574,4387.377716,1415.282684,1586,0.8923598259773013,1.4768201197919595,0.728715875,2.29379330843574,77.6744796699969,367.45622910559496
House of cards,398,70,2019-08-14 15:39:54.785738+00:00,2019-08-14 16:45:17.778338+00:00,17.77564563529683,2.4589961605051833,61.77941649448284,0.21903436364420906,434.71173178286153,12.479979314285714,5.5319325,15.531776898223088,0.036806,65.095603,18.814285714285713,16.5,19.65521124772122,3,163,0.8283829582468353,0.406693494047619,0.956593731290726,3922.9926,873.598552,1317,0.6633246408504176,0.8283829582468353,0.406693494047619,0.956593731290726,17.77564563529683,61.77941649448284
House of cards,399,80,2019-08-14 15:39:14.370508+00:00,2019-08-14 16:13:49.185955+00:00,1.8062314280160545,1.222250656229271,1.688280485882122,0.12312375101727921,8.06012948713166,15.012434637499998,10.9231675,13.091294833457548,1.771584,55.279469,15.6125,12.0,11.847655058269835,3,46,1.2638236364827116,0.8183163045454546,1.251501037435398,2074.815447,1200.994771,1249,0.961565068855084,1.2638236364827116,0.8183163045454546,1.251501037435398,1.8062314280160545,1.688280485882122
House of cards,400,46,2019-08-14 15:43:54.065373+00:00,2019-08-14 16:51:36.837789+00:00,1.8011950292059873,1.313267446622629,1.7802058009560962,0.06522584230478558,8.127029910425355,12.475529760869565,7.571936,11.018141564774709,1.891762,45.99404,14.08695652173913,12.0,9.966223149455079,1,44,1.472346590282452,0.761986625,2.560483826877686,4062.772416,573.874369,648,0.8856085941358025,1.472346590282452,0.761986625,2.560483826877686,1.8011950292059873,1.7802058009560962
House of cards,401,106,2019-08-14 15:40:51.169179+00:00,2019-08-14 17:17:15.753954+00:00,68.58414843634772,1.4964824923416313,482.0603159537034,0.1240334743194273,3721.188558733685,14.068221160377357,9.008244000000001,13.124124747938499,0.018005,52.943699,20.09433962264151,13.0,17.56811413674368,1,89,1.2299221186691807,0.6687267152777778,1.5486602593162444,5784.584775,1491.231443,2130,0.7001086586854459,1.2299221186691807,0.6687267152777778,1.5486602593162444,68.58414843634772,482.0603159537034
House of cards,93,81,2019-12-08 14:31:41.334748+00:00,2019-12-08 21:25:22.513436+00:00,12.040846788669004,0.6941364214074449,98.48703174224086,0.022204173436487857,887.3901854645488,37.49974486419753,24.395785,40.41044404611559,0.022538,185.295765,15.530864197530864,16.0,9.927344080559875,3,44,4.171907689063865,1.4406389999999998,7.077883865001204,24821.178688,3037.479334,1258,2.4145304721780607,4.171907689063865,1.4406389999999998,7.077883865001204,12.040846788669004,98.48703174224086
House of cards,95,29,2019-09-19 10:34:07.411279+00:00,2019-09-22 11:32:04.413463+00:00,0.9935745556133304,0.3395130529188325,1.5076974053875327,0.022061139259623424,7.376062178565041,85.65471451724139,31.03468,120.33968263403038,2.080532,395.156313,15.10344827586207,14.0,10.27251821813288,2,44,6.687943300748312,2.9453948571428574,10.04952352533843,262677.002184,2483.986721,438,5.671202559360731,6.687943300748312,2.9453948571428574,10.04952352533843,0.9935745556133304,1.5076974053875327
Junior hacker,1,13,2021-02-08 13:02:45+00:00,2021-02-08 13:08:40+00:00,0.9890563198016614,0.8,0.7245144423565705,0.08163265306122448,2.4285714285714284,20.46153846153846,15.0,19.960859135716014,2.0,70.0,11.384615384615385,13.0,5.124100921762788,2,17,2.310259725191852,1.25,3.249982111245794,355.0,266.0,148,1.7972972972972974,2.310259725191852,1.25,3.249982111245794,0.9890563198016614,0.7245144423565705
Junior hacker,10,100,2021-02-11 10:54:37+00:00,2021-02-11 12:33:16+00:00,3.929579185907678,1.9782608695652173,7.561292637148087,0.03773584905660377,64.0,19.36,15.0,18.013193817731253,1.0,72.0,31.59,25.5,24.433002602251246,2,80,1.453987000274598,0.5055555555555555,3.296062603200903,5919.0,1936.0,3159,0.6128521684077239,1.453987000274598,0.5055555555555555,3.296062603200903,3.929579185907678,7.561292637148087
Junior hacker,11,110,2021-02-11 14:05:35+00:00,2021-02-11 16:06:16+00:00,2.5991465443021853,1.9285714285714286,3.4679318166696063,0.05405405405405406,19.0,13.863636363636363,5.0,18.890547742058615,1.0,91.0,13.49090909090909,9.0,13.752561365800194,2,51,1.7901921278658741,0.5192307692307692,3.1138051865885163,7241.0,1525.0,1484,1.0276280323450135,1.7901921278658741,0.5192307692307692,3.1138051865885163,2.5991465443021853,3.4679318166696063
Junior hacker,12,201,2021-02-11 14:21:34+00:00,2021-02-12 15:01:17+00:00,1.6195233768267798,1.0,3.06166189571659,0.02,35.5,16.049751243781095,7.0,20.103669128738932,1.0,100.0,12.90547263681592,8.0,16.520775402519625,2,71,2.516423633413821,1.0,6.169505966526557,88783.0,3226.0,2594,1.2436391673091751,2.516423633413821,1.0,6.169505966526557,1.6195233768267798,3.06166189571659
Junior hacker,13,42,2021-02-11 17:37:29+00:00,2021-02-12 11:22:09+00:00,1.3682453744490561,0.9565217391304348,1.6852352849930392,0.009708737864077669,6.5,56.88095238095238,29.0,60.986284895969135,3.0,211.0,29.738095238095237,19.5,23.57454137754201,2,77,6.123622385797339,1.0476190476190477,16.36337453065182,63880.0,2389.0,1249,1.9127301841473179,6.123622385797339,1.0476190476190477,16.36337453065182,1.3682453744490561,1.6852352849930392
Junior hacker,14,66,2021-02-11 18:15:58+00:00,2021-02-11 21:20:46+00:00,0.9590764341165572,0.515625,1.1653958346869346,0.01,6.25,44.24242424242424,16.0,55.83548929490872,2.0,214.0,16.37878787878788,13.5,14.810355162744074,2,70,6.534229829038241,1.9411764705882353,17.20128128119345,11088.0,2920.0,1081,2.7012025901942645,6.534229829038241,1.9411764705882353,17.20128128119345,0.9590764341165572,1.1653958346869346
Junior hacker,15,153,2021-02-11 19:03:29+00:00,2021-02-11 21:13:14+00:00,1.4767651155772987,1.3571428571428572,1.134663099421661,0.024096385542168676,6.625,16.15032679738562,8.0,20.63523151064131,1.0,91.0,14.163398692810457,8.0,16.349576493927533,2,90,2.5544515581966487,0.7368421052631579,5.868788970306373,7785.0,2471.0,2167,1.140286109829257,2.5544515581966487,0.7368421052631579,5.868788970306373,1.4767651155772987,1.134663099421661
Junior hacker,16,161,2021-02-11 19:17:54+00:00,2021-02-11 21:12:09+00:00,2.6981514671099376,1.5,4.148295036444487,0.034482758620689655,29.5,16.509316770186334,10.0,18.191041068484225,1.0,83.0,22.70807453416149,14.0,21.719702965151484,2,73,1.8527299448393213,0.6666666666666666,3.92012420755799,6855.0,2658.0,3656,0.7270240700218819,1.8527299448393213,0.6666666666666666,3.92012420755799,2.6981514671099376,4.148295036444487
Junior hacker,17,11,2021-02-12 15:49:05+00:00,2021-02-12 16:06:04+00:00,0.5176478075086414,0.17391304347826086,0.56055842739698,0.038834951456310676,1.5,37.81818181818182,26.0,33.86685158622863,2.0,103.0,9.636363636363637,4.0,14.9216133663403,2,53,8.30048122736802,5.75,9.176544654697034,1019.0,416.0,106,3.9245283018867925,8.30048122736802,5.75,9.176544654697034,0.5176478075086414,0.56055842739698
Junior hacker,18,3,2021-02-12 16:23:16+00:00,2021-02-12 16:27:51+00:00,0.8081771837971892,0.21052631578947367,1.1420195226819474,0.08900523560209424,2.125,91.66666666666667,76.0,92.50045044935368,8.0,191.0,16.666666666666668,17.0,0.5773502691896255,16,17,5.485294117647058,4.75,5.419890798067409,275.0,275.0,50,5.5,5.485294117647058,4.75,5.419890798067409,0.8081771837971892,1.1420195226819474
Junior hacker,2,45,2021-02-08 15:24:23+00:00,2021-02-09 15:35:06+00:00,1.4950580974214047,0.5983606557377049,2.3649637974565194,0.016,11.0,61.8,36.0,64.11020341426301,1.0,229.0,24.955555555555556,18.0,22.69556980753929,2,79,6.20755262653221,1.6712328767123288,11.366073165339971,87043.0,2781.0,1123,2.4764024933214603,6.20755262653221,1.6712328767123288,11.366073165339971,1.4950580974214047,2.3649637974565194
Junior hacker,3,80,2021-02-08 16:55:27+00:00,2021-02-11 21:29:40+00:00,1.7514037700127125,1.1295546558704452,1.6264988312228663,0.014814814814814815,6.0,28.075,11.0,35.923186334952206,1.0,135.0,18.6625,13.5,16.525349725325146,2,76,3.2844571978913266,0.8857142857142857,8.37387469400937,275653.0,2246.0,1493,1.5043536503683859,3.2844571978913266,0.8857142857142857,8.37387469400937,1.7514037700127125,1.6264988312228663
Junior hacker,4,68,2021-02-09 10:59:00+00:00,2021-02-10 08:58:40+00:00,1.65817559169546,0.575187969924812,2.5441996498926964,0.02857142857142857,15.333333333333334,45.36764705882353,29.0,42.48016373319372,3.0,180.0,26.264705882352942,18.5,22.471619013908047,2,80,4.525309385488911,1.7386363636363638,7.4810650678303094,79180.0,3085.0,1786,1.7273236282194848,4.525309385488911,1.7386363636363638,7.4810650678303094,1.65817559169546,2.5441996498926964
Junior hacker,5,34,2021-02-09 11:17:11+00:00,2021-02-09 11:45:05+00:00,1.8415819534868627,0.6722222222222223,2.832192259156989,0.019801980198019802,11.666666666666666,49.23529411764706,41.5,46.00464984636478,3.0,174.0,29.176470588235293,32.0,20.404204243296014,2,85,4.137382653596021,1.487704918032787,9.96709806539484,1674.0,1674.0,992,1.6875,4.137382653596021,1.487704918032787,9.96709806539484,1.8415819534868627,2.832192259156989
Junior hacker,6,132,2021-02-09 11:17:55+00:00,2021-02-11 11:44:17+00:00,3.4946199096986605,2.408333333333333,3.2301493917857704,0.07142857142857142,17.5,11.401515151515152,8.0,10.86830242893487,1.0,49.0,25.939393939393938,19.0,20.41544003925213,2,73,0.9545185967950769,0.41522988505747127,1.9103452188997805,174382.0,1505.0,3424,0.43954439252336447,0.9545185967950769,0.41522988505747127,1.9103452188997805,3.4946199096986605,3.2301493917857704
Junior hacker,7,127,2021-02-09 11:36:59+00:00,2021-02-11 14:29:32+00:00,2.4255885637998706,1.1153846153846154,4.01004751884783,0.03937007874015748,33.0,24.236220472440944,11.0,31.33800793217966,1.0,127.0,23.763779527559056,13.0,24.485971588838755,2,96,1.9792224391476552,0.896551724137931,3.7376741167520358,183153.0,3078.0,3018,1.0198807157057654,1.9792224391476552,0.896551724137931,3.7376741167520358,2.4255885637998706,4.01004751884783
Junior hacker,8,28,2021-02-09 14:08:21+00:00,2021-02-09 14:29:15+00:00,1.2116430352125456,0.5462962962962963,1.2990714722670722,0.10526315789473684,5.5,26.821428571428573,19.5,26.579097289005368,1.0,110.0,13.535714285714286,10.0,13.514004102349048,1,73,2.755049888942775,1.84375,2.723637800149426,1254.0,751.0,379,1.9815303430079156,2.755049888942775,1.84375,2.723637800149426,1.2116430352125456,1.2990714722670722
Junior hacker,9,83,2021-02-09 15:13:38+00:00,2021-02-09 16:23:46+00:00,1.6330850597026123,1.4210526315789473,1.3762292795115842,0.02247191011235955,8.375,21.59036144578313,8.0,27.510102864654307,1.0,107.0,19.710843373493976,9.0,22.06671155918218,2,76,2.4004925580926035,0.7037037037037037,6.146698552551659,4208.0,1792.0,1636,1.0953545232273838,2.4004925580926035,0.7037037037037037,6.146698552551659,1.6330850597026123,1.3762292795115842
Junior hacker adaptive,104,137,2021-01-14 09:28:09.833000+00:00,2021-01-14 10:30:38.708000+00:00,1.3897299405466432,1.226241569589209,1.105312125022377,0.03946875061669923,6.620209059233449,14.885087591240877,7.7,16.511299389257132,0.917,67.775,11.91970802919708,5.0,12.928001070499345,2,50,2.067515139624445,0.8155,3.522208913656804,3748.875,2039.257,1633,1.2487795468462952,2.067515139624445,0.8155,3.522208913656804,1.3897299405466432,1.105312125022377
Junior hacker adaptive,105,82,2021-01-14 09:27:23.981000+00:00,2021-01-14 11:01:27.539000+00:00,1.338020867630623,0.8593988632782981,1.7655825608041658,0.008923153799478887,11.408199643493761,31.44231707317073,14.46,39.23093774928592,1.078,159.409,20.963414634146343,10.5,22.95913983093821,1,84,4.417646125738339,1.163766129032258,13.145934749664129,5643.558,2578.27,1719,1.4998662012798138,4.417646125738339,1.163766129032258,13.145934749664129,1.338020867630623,1.7655825608041658
Junior hacker adaptive,106,94,2021-01-14 09:54:18.252000+00:00,2021-01-14 10:44:47.859000+00:00,1.5314145251351392,1.1959569326819521,1.5360911337457854,0.0613421666053245,9.532062391681109,18.487712765957447,12.053999999999998,17.885115599063884,1.418,76.253,22.180851063829788,11.0,25.400856291534165,2,97,1.8520555087795088,0.8361543456543457,2.626834381949864,3029.607,1737.845,2085,0.8334988009592327,1.8520555087795088,0.8361543456543457,2.626834381949864,1.5314145251351392,1.5360911337457854
Junior hacker adaptive,107,45,2021-01-14 09:28:55.488000+00:00,2021-01-14 09:57:50.097000+00:00,2.263803436825732,1.7791615701100856,1.9652719686426063,0.14837895986349137,9.607993850883936,16.150466666666667,5.221,22.600490955648812,0.785,89.912,16.355555555555554,11.0,15.316591650820357,2,63,1.0822533034344133,0.5620625,1.4067336809430204,1734.609,726.7710000000001,736,0.9874605978260871,1.0822533034344133,0.5620625,1.4067336809430204,2.263803436825732,1.9652719686426063
Junior hacker adaptive,11,57,2021-05-25 08:38:17.691000+00:00,2021-05-25 09:49:06.632000+00:00,0.9228302874674261,0.731814411865151,0.8145961991143279,0.03423250718882651,3.1992244304411055,43.05598245614035,20.497,55.34034453416784,2.029,228.309,14.263157894736842,8.0,13.05144534386555,2,60,3.72436245322659,1.3664666666666667,5.843537781218561,4248.941,2454.191,813,3.0186851168511684,3.72436245322659,1.3664666666666667,5.843537781218561,0.9228302874674261,0.8145961991143279
Junior hacker adaptive,12,67,2021-05-25 08:34:49.712000+00:00,2021-05-25 09:31:35.450000+00:00,0.8262657504739118,0.655307994757536,0.6901138660892798,0.018641413764819925,3.857061826432218,39.75428358208955,26.058,37.03076171354066,1.476,148.98,19.253731343283583,17.0,15.17208689385243,2,60,4.098217569050474,1.526,8.372511204889106,3405.738,2663.537,1290,2.064757364341085,4.098217569050474,1.526,8.372511204889106,0.8262657504739118,0.6901138660892798
Junior hacker adaptive,120,57,2020-12-11 08:56:10.283000+00:00,2020-12-11 09:40:56.987000+00:00,3.3252469688961246,1.424289449629047,5.328849868568881,0.08531331314251589,34.701857282502445,12.20961403508772,6.675,13.182733899410115,0.624,57.72,19.912280701754387,13.0,19.69797007467157,2,71,1.5452387388848212,0.7021044776119403,2.548403839970639,2686.704,695.948,1135,0.6131700440528635,1.5452387388848212,0.7021044776119403,2.548403839970639,3.3252469688961246,5.328849868568881
Junior hacker adaptive,121,46,2020-12-11 08:59:30.913000+00:00,2020-12-11 09:44:30.296000+00:00,1.7587176715775177,1.2752209066269855,2.179518879037559,0.042784409361228765,12.035903712770297,26.817304347826088,13.74,27.25815498677582,2.42,124.78,24.217391304347824,17.5,20.564168452786742,2,64,2.556668449264651,0.7855980392156863,4.147317008138044,2699.383,1233.596,1114,1.1073572710951527,2.556668449264651,0.7855980392156863,4.147317008138044,1.7587176715775177,2.179518879037559
Junior hacker adaptive,122,85,2020-12-11 08:54:43.777000+00:00,2020-12-11 09:45:57.719000+00:00,307.941326157133,1.7115960633290541,2005.7662562206456,0.06536374926465782,15000.0,16.378964705882353,7.61,20.448061175088657,0.001,76.166,17.388235294117646,12.0,17.095734721218133,2,57,1.5881399804597587,0.58425,2.5925246809837046,3073.942,1392.212,1478,0.941956698240866,1.5881399804597587,0.58425,2.5925246809837046,307.941326157133,2005.7662562206456
Junior hacker adaptive,123,71,2020-12-11 08:57:39.014000+00:00,2020-12-11 09:50:41.678000+00:00,1.058547571298144,0.982511298879937,0.7193054957827084,0.04472471935238606,3.657978966620942,13.605633802816902,6.719,15.597408485513991,0.998,61.506,10.098591549295774,5.0,12.723605654258167,2,60,2.0287009500801756,1.0178,3.071042862269905,3182.664,966.0,717,1.3472803347280335,2.0287009500801756,1.0178,3.071042862269905,1.058547571298144,0.7193054957827084
Junior hacker adaptive,13,96,2021-05-25 08:37:48.547000+00:00,2021-05-25 09:32:37.118000+00:00,67.14266337671417,1.2150717165538136,464.21276915167556,0.14935850522007976,4333.333333333333,15.009791666666667,7.9465,16.382056158406765,0.003,66.953,18.875,12.0,19.515311127959315,2,92,1.1525937460958975,0.8230916666666667,1.148869561724352,3288.571,1440.94,1812,0.7952207505518765,1.1525937460958975,0.8230916666666667,1.148869561724352,67.14266337671417,464.21276915167556
Junior hacker adaptive,14,56,2021-05-25 08:39:17.575000+00:00,2021-05-25 09:40:20.637000+00:00,0.8933194536273318,0.8589640982949338,0.6933002709197437,0.03140802160871887,3.2223415682062297,21.413589285714288,9.0445,24.180252109954807,1.743,95.517,12.321428571428571,5.0,14.359168300626408,2,67,2.9035834686016555,1.1647,5.0905554348478415,3663.062,1199.161,690,1.7379144927536232,2.9035834686016555,1.1647,5.0905554348478415,0.8933194536273318,0.6933002709197437
Junior hacker adaptive,15,56,2021-05-25 08:36:45.143000+00:00,2021-05-25 09:28:42.766000+00:00,1.1424051378375577,0.5805392288713116,1.2198119859368026,0.012108296604833632,5.668556185395132,45.274571428571434,25.8515,51.62983558858091,1.281,184.732,15.535714285714286,9.5,14.4221600774191,2,51,5.218601655863935,1.72256162464986,11.959751228460025,3117.623,2535.376,870,2.914225287356322,5.218601655863935,1.72256162464986,11.959751228460025,1.1424051378375577,1.2198119859368026
Junior hacker adaptive,16,56,2021-05-25 08:35:03.886000+00:00,2021-05-25 09:22:39.911000+00:00,1.1577328626484162,1.0463566822453538,0.9249476893216186,0.013794911057310958,4.970178926441352,27.902214285714287,8.8605,33.95423647404054,1.197,144.981,16.803571428571427,6.0,19.644494618879072,2,59,4.173589715344912,0.9559500000000001,11.659957320494875,2856.025,1562.5240000000001,941,1.6604930924548353,4.173589715344912,0.9559500000000001,11.659957320494875,1.1577328626484162,0.9249476893216186
Junior hacker adaptive,17,45,2021-05-25 08:37:10.102000+00:00,2021-05-25 09:46:29.902000+00:00,0.8765103861191241,0.44454323182929545,0.8899444620440415,0.0107863229425089,3.189668585654271,76.50426666666667,47.966,69.74104934372322,3.254,242.349,32.13333333333333,39.0,21.724096382504925,2,65,7.190563589808987,2.2495,17.310696279238215,4159.8,3442.692,1446,2.380838174273859,7.190563589808987,2.2495,17.310696279238215,0.8765103861191241,0.8899444620440415
Junior hacker adaptive,25,46,2021-05-25 08:36:10.370000+00:00,2021-05-25 09:18:10.374000+00:00,1.1379322413923254,0.9059711109163717,0.88251832747798,0.046900795437490615,3.875968992248062,24.059804347826088,6.9435,33.697028247223855,1.208,121.459,13.108695652173912,5.0,16.947275442605406,2,71,2.3131541944381513,1.1038800000000002,3.6937040909140086,2520.004,1106.751,603,1.835407960199005,2.3131541944381513,1.1038800000000002,3.6937040909140086,1.1379322413923254,0.88251832747798
Junior hacker adaptive,27,53,2021-05-25 08:36:50.462000+00:00,2021-05-25 08:53:18.305000+00:00,2.177943248911818,1.8975332068311195,1.7108078480377829,0.12623871741463108,8.712319219376198,8.868849056603773,4.733,8.889866647775966,0.455,37.35,13.415094339622641,6.0,14.342558995821534,2,54,1.1861966368709411,0.527,1.6208114833705252,987.843,470.049,711,0.6611097046413502,1.1861966368709411,0.527,1.6208114833705252,2.177943248911818,1.7108078480377829
Junior hacker adaptive,28,67,2021-05-25 08:24:32.031000+00:00,2021-05-25 09:25:19.498000+00:00,1.2650476775054718,1.0767574219350868,1.2394972561608888,0.01567189324306323,7.849978194505015,27.45002985074627,12.698,32.79531626202692,1.043,127.617,17.134328358208954,10.0,18.48414187022016,2,66,3.95695931472793,0.9287142857142857,10.609252693574144,3647.467,1839.152,1148,1.602048780487805,3.95695931472793,0.9287142857142857,10.609252693574144,1.2650476775054718,1.2394972561608888
Junior hacker adaptive,29,34,2021-05-25 08:52:08.091000+00:00,2021-05-25 09:45:12.654000+00:00,0.8764569447779316,0.7606375660580946,0.7234077810861281,0.01759819794453048,2.7303754266211606,46.01652941176471,11.675,63.78256194396296,1.939,234.586,15.117647058823529,9.5,16.937970086747015,2,62,4.651423935821895,1.3178614369501467,10.219187633069994,3184.563,1564.5620000000001,514,3.0438949416342416,4.651423935821895,1.3178614369501467,10.219187633069994,0.8764569447779316,0.7234077810861281
Junior hacker adaptive,30,52,2021-05-25 08:24:50.359000+00:00,2021-05-25 09:13:03.908000+00:00,1.954748989343629,1.2713905330382398,2.336653322799739,0.08488964346349746,15.978695073235686,12.797865384615385,7.6899999999999995,12.303486714523835,0.755,47.497,16.076923076923077,12.0,16.112163416337086,2,60,1.4199572337828725,0.7865538461538462,2.2499585458949403,2893.549,665.489,836,0.7960394736842106,1.4199572337828725,0.7865538461538462,2.2499585458949403,1.954748989343629,2.336653322799739
Junior hacker adaptive,31,52,2021-05-25 08:35:35.604000+00:00,2021-05-25 09:18:39.596000+00:00,1.821613364178046,0.8659690633499322,2.773665052840064,0.04114176629831072,14.360313315926893,33.79161538461538,19.875999999999998,36.815116216114724,1.999,138.833,22.98076923076923,18.0,20.529739675928376,2,62,2.390735955827447,1.1569361054766736,3.8308756914149535,2583.992,1757.164,1195,1.4704301255230126,2.390735955827447,1.1569361054766736,3.8308756914149535,1.821613364178046,2.773665052840064
Junior hacker adaptive,32,84,2021-05-25 08:39:19.758000+00:00,2021-05-25 09:37:49.841000+00:00,44.68554241284572,0.7755255228602796,399.9527449775545,0.02329861839192936,3666.6666666666665,25.228059523809527,14.0665,27.769044289124427,0.003,107.973,15.285714285714286,6.0,17.469816606213506,2,59,2.7884875201014134,1.290848484848485,5.315804915999478,3510.083,2119.157,1284,1.650433800623053,2.7884875201014134,1.290848484848485,5.315804915999478,44.68554241284572,399.9527449775545
Junior hacker adaptive,33,136,2021-05-25 08:25:21.168000+00:00,2021-05-25 10:19:58.423000+00:00,13.542631849184879,2.4777276294366857,35.20601557605578,0.06014314067480604,157.89473684210526,8.858573529411766,4.5745000000000005,10.29558514130988,0.19,41.076,16.926470588235293,12.0,14.550872369388701,2,64,1.140331299188746,0.4036181818181818,2.5200522166431716,6877.255,1204.766,2302,0.5233562119895743,1.140331299188746,0.4036181818181818,2.5200522166431716,13.542631849184879,35.20601557605578
Junior hacker adaptive,34,64,2020-12-02 08:53:51.388000+00:00,2020-12-02 10:31:13.071000+00:00,2.089298846065182,1.443323652186586,3.770709337097607,0.12055678688342158,29.41176470588235,20.073859375,5.3665,29.535403250512545,0.535,108.037,15.328125,8.0,17.53369064229441,2,62,1.2790275421930493,0.6932499999999999,1.4236516149930007,5841.683,1284.727,981,1.3096095820591234,1.2790275421930493,0.6932499999999999,1.4236516149930007,2.089298846065182,3.770709337097607
Junior hacker adaptive,35,65,2020-12-02 08:52:21.801000+00:00,2020-12-02 10:05:53.945000+00:00,2.599630229971734,2.070393374741201,2.1970994809064375,0.1081548777849881,9.070294784580499,14.705553846153846,4.05,22.191480024740613,0.412,81.246,14.615384615384615,8.0,15.691052693028109,2,61,1.1817715078170425,0.483,1.7399131724724795,4412.144,955.861,950,1.0061694736842106,1.1817715078170425,0.483,1.7399131724724795,2.599630229971734,2.1970994809064375
Junior hacker adaptive,36,32,2020-12-02 08:53:43.834000+00:00,2020-12-02 09:30:50.148000+00:00,1.884729627830597,1.301869810251791,1.6947487755666981,0.0580130529369108,6.2157221206581355,28.2953125,10.215499999999999,36.23653322220146,0.331,146.079,22.53125,12.0,21.76559044499723,2,68,1.9788464669580312,0.7698557312252965,3.5374732887435574,2226.314,905.45,721,1.2558252427184466,1.9788464669580312,0.7698557312252965,3.5374732887435574,1.884729627830597,1.6947487755666981
Junior hacker adaptive,37,89,2020-12-02 08:56:17.411000+00:00,2020-12-02 11:00:54.231000+00:00,1.4155113107540747,0.6216463813636959,3.1984714897947026,0.030465048972566224,28.846153846153847,46.33761797752809,30.564,44.14340744393767,0.208,169.112,26.370786516853933,18.0,25.348203281527358,2,86,3.710131545419643,1.6086315789473684,5.669127887046299,7476.82,4124.048,2347,1.7571572219855134,3.710131545419643,1.6086315789473684,5.669127887046299,1.4155113107540747,3.1984714897947026
Junior hacker adaptive,38,45,2020-12-02 08:53:25.437000+00:00,2020-12-02 10:16:19.404000+00:00,2.382542746693399,1.240454316393379,3.3169939404314044,0.10158265780865891,20.470829068577277,21.27388888888889,12.095,23.211601929777807,0.308,91.795,21.244444444444444,16.0,16.470573699170227,2,60,1.2418681310053283,0.80615625,1.617332375304088,4973.967,957.325,956,1.0013859832635983,1.2418681310053283,0.80615625,1.617332375304088,2.382542746693399,3.3169939404314044
Junior hacker adaptive,39,108,2021-05-25 08:34:57.738000+00:00,2021-05-25 09:21:43.223000+00:00,2.0514046628994986,1.355319698700828,1.9074711011613381,0.04665811267934212,10.252237591537837,13.73712037037037,6.5585,15.293595703631087,0.612,61.079,16.703703703703702,7.5,19.074501872090856,2,69,1.5768991157323724,0.7378333333333333,2.881852980109928,2805.485,1483.609,1804,0.822399667405765,1.5768991157323724,0.7378333333333333,2.881852980109928,2.0514046628994986,1.9074711011613381
