sample,sandbox_id,session_day,n_pairs,session_start,session_end,mean_ts,median_ts,std_ts,min_ts,max_ts,mean_dt,median_dt,std_dt,min_dt,max_dt,mean_len,median_len,std_len,min_len,max_len,mean_spc_pairs,median_spc_pairs,std_spc_pairs,session_duration_s,total_time_diff,total_cmd_len,avg_time_per_char,mean_spc,median_spc,std_spc,mean_cps,std_cps,prop_dt_lt_0p1,prop_ts_gt_20,prop_ts_gt_100,ts_q95,ts_q99,dt_q95,dt_q99,prop_dt_gt_30,active_time_s,ts_cv,dt_cv,len_q95,len_q99,breakiness_ratio
Junior hacker adaptive,40,2021-05-25,103,2021-05-25 08:25:21.440000+00:00,2021-05-25 09:14:53.358000+00:00,2.355932178035148,2.232142857142857,1.453721649899076,0.08715356458079135,6.8965517241379315,5.075077669902912,3.007,5.421407365014886,0.499,25.86,8.242718446601941,5.0,9.424068081474381,2,58,0.8337331612485492,0.448,1.2886866983562133,2971.918,522.733,849,0.6157043580683156,0.8337331612485492,0.448,1.2886866983562133,2.355932178035148,1.453721649899076,0.0,0.0,0.0,5.237707444044866,6.410660281472339,16.335199999999983,22.909620000000007,0.0,522.7330000000001,0.6170473256626098,1.0682412600630402,20.89999999999999,48.76000000000005,5.685346056208427
Junior hacker adaptive,41,2020-12-02,43,2020-12-02 08:48:36.564000+00:00,2020-12-02 10:26:38.887000+00:00,0.990776410680888,0.49770377576182606,1.1739611093183309,0.007023359694343386,4.68110005851375,64.11758139534884,36.133,75.34133958453371,1.04,289.952,19.11627906976744,19.0,17.35649912901516,2,61,9.857005618471597,2.009227272727273,25.682919126191397,5882.323,2757.056,822,3.3540827250608274,9.857005618471597,2.009227272727273,25.682919126191397,0.990776410680888,1.1739611093183309,0.0,0.0,0.0,3.5590600980297142,4.495586662366902,221.3266999999999,287.77304,0.5348837209302325,2757.0559999999996,1.1848900485141283,1.1750496189177697,53.9,58.05999999999999,2.133552238329581
Junior hacker adaptive,42,2021-05-25,35,2021-05-25 08:37:09.804000+00:00,2021-05-25 09:18:22.196000+00:00,0.6363190761495171,0.44678759717630234,0.6297656311023144,0.012719814290711354,2.3757544625658147,60.49245714285714,41.137,58.00178669222833,2.488,168.007,20.8,11.0,24.093933822828177,2,74,6.593924788698795,2.2382,13.973532531896614,2472.392,2117.236,728,2.9082912087912085,6.593924788698795,2.2382,13.973532531896614,0.6363190761495171,0.6297656311023144,0.0,0.0,0.0,2.1333223797500445,2.318804807872,158.2253,165.46685999999997,0.5714285714285714,2117.236,0.9897010080432308,0.9588267600909827,65.49999999999999,72.29999999999998,1.1677451167465507
Junior hacker adaptive,43,2020-12-02,35,2020-12-02 08:53:43.601000+00:00,2020-12-02 09:21:21.052000+00:00,2.2183592273512955,1.3726111287086897,2.2532351893172313,0.02417327402823438,8.928571428571429,24.689314285714286,16.738,29.07710820617507,0.474,135.222,20.314285714285713,13.0,15.567257170045062,2,53,3.192075650258175,0.7285384615384616,8.088536068274776,1657.451,864.126,711,1.215367088607595,3.192075650258175,0.7285384615384616,8.088536068274776,2.2183592273512955,2.2532351893172313,0.0,0.0,0.0,6.862807327128566,8.270818889931073,75.66179999999997,117.37675999999982,0.22857142857142856,864.126,1.0157215123393595,1.1777203639470717,49.599999999999994,52.31999999999999,1.9180663468059056
Junior hacker adaptive,44,2020-12-02,62,2020-12-02 08:53:22.418000+00:00,2020-12-02 09:59:36.836000+00:00,2.0245438378636944,1.664156429833802,1.4823846112012222,0.10290712631849756,8.603238866396762,10.6585,4.348000000000001,13.499653802179099,0.466,54.908,11.741935483870968,6.5,12.568416679591547,2,48,1.1251531594767896,0.601520979020979,1.7019618359281898,3974.418,660.827,728,0.9077293956043956,1.1251531594767896,0.601520979020979,1.7019618359281898,2.0245438378636944,1.4823846112012222,0.0,0.0,0.0,4.258851281838112,6.402574353898265,35.287349999999996,52.7364,0.08064516129032258,660.827,0.7322067240418166,1.266562255681296,38.949999999999996,47.39,6.01430934268727
Junior hacker adaptive,45,2021-05-25,104,2021-05-25 08:34:22.785000+00:00,2021-05-25 09:33:16.254000+00:00,27.854661170265032,1.728344612678749,206.33213756662437,0.08424244977043932,2000.0,12.860701923076922,7.0565,15.182673733779703,0.001,72.179,14.182692307692308,11.5,12.818194307407907,2,52,1.3032272153679254,0.5786,2.0112505324334222,3533.469,1337.513,1475,0.9067884745762711,1.3032272153679254,0.5786,2.0112505324334222,27.854661170265032,206.33213756662437,0.019230769230769232,0.019230769230769232,0.019230769230769232,5.801730699339361,661.7798583486943,41.9024,67.40523999999999,0.14423076923076922,1337.5130000000001,7.4074545838268815,1.1805478289280844,39.54999999999998,47.91,2.641820303802654
Junior hacker adaptive,59,2021-05-26,67,2021-05-26 11:32:10.254000+00:00,2021-05-26 12:06:42.017000+00:00,90.9142465981036,1.278772378516624,732.8486736285552,0.03428238399698315,6000.0,15.411194029850746,7.273,17.90741724794743,0.001,65.962,11.522388059701493,6.0,13.934215800264472,2,51,2.7693630016880157,0.782,4.958759357814696,2071.763,1032.55,772,1.3375,2.7693630016880157,0.782,4.958759357814696,90.9142465981036,732.8486736285552,0.014925373134328358,0.014925373134328358,0.014925373134328358,4.138880714516938,2043.3817250213697,56.501699999999985,63.23950000000002,0.1791044776119403,1032.55,8.060878256718038,1.1619746797854609,50.0,50.34,2.006452956273304
Junior hacker adaptive,61,2021-05-26,64,2021-05-26 11:36:51.757000+00:00,2021-05-26 12:30:46.232000+00:00,0.7980186612972535,0.6044984193674225,0.7236389330622921,0.04039457420079335,3.5113657364627615,46.68484375,33.0185,40.04703141970393,3.602,140.534,21.484375,13.0,18.351066910292484,3,69,3.5531980108942625,1.6543625,4.778497919939156,3234.475,2987.83,1375,2.1729672727272726,3.5531980108942625,1.6543625,4.778497919939156,0.7980186612972535,0.7236389330622921,0.0,0.0,0.0,2.044968500405018,3.0434339776762696,123.10909999999997,134.79280999999997,0.515625,2987.83,0.9067945001260369,0.8578165460755971,64.79999999999995,68.37,1.0825498773357252
Junior hacker adaptive,62,2021-05-26,72,2021-05-26 11:39:03.505000+00:00,2021-05-26 12:39:27.630000+00:00,0.9904531409800668,0.8201170001162135,0.81810182807662,0.02276271012826787,3.643540306664643,20.824027777777776,11.129,22.765455183003883,0.974,87.94,12.847222222222221,6.0,17.726132314274345,2,84,4.066491564815149,1.2196833333333332,7.275067702700258,3624.125,1499.33,925,1.6208972972972973,4.066491564815149,1.2196833333333332,7.275067702700258,0.9904531409800668,0.81810182807662,0.0,0.0,0.0,2.6429448059286607,3.094439900777854,71.61795000000002,87.88533,0.2638888888888889,1499.33,0.8259874134652117,1.0932301582548738,48.45,69.09000000000013,2.4171629994730983
Junior hacker adaptive,63,2021-05-26,95,2021-05-26 12:14:30.017000+00:00,2021-05-26 13:38:28.947000+00:00,0.9309149482712926,0.7528986598403855,0.8393987612770867,0.051939957409234926,6.451612903225807,18.879957894736844,8.162,22.153061950081884,1.366,94.422,12.421052631578947,5.0,16.26743185956871,2,68,2.275389575167747,1.3282,2.927150270412352,5038.93,1793.596,1180,1.5199966101694915,2.275389575167747,1.3282,2.927150270412352,0.9309149482712926,0.8393987612770867,0.0,0.0,0.0,2.2364220286734415,3.426157212303875,69.60189999999999,89.12604,0.24210526315789474,1793.5960000000002,0.9016922145635846,1.1733639488813414,49.3,53.900000000000034,2.809400779216724
Junior hacker adaptive,64,2021-05-26,47,2021-05-26 11:27:02.741000+00:00,2021-05-26 12:06:09.013000+00:00,1.3312230332075186,1.032386341911062,1.040372805973671,0.05402777027392079,3.7099003418927765,18.267361702127662,8.301,23.82441533880512,0.655,93.237,11.148936170212766,6.0,13.395292364831587,2,54,2.4973208027064255,0.9686296296296296,4.15009270453694,2346.272,858.566,524,1.6384847328244276,2.4973208027064255,0.9686296296296296,4.15009270453694,1.3312230332075186,1.040372805973671,0.0,0.0,0.0,3.153612210395081,3.639992837946538,71.70849999999994,91.68357999999999,0.2127659574468085,858.566,0.7815165303044239,1.3042066899036773,50.699999999999996,52.62,2.732780007594058
Junior hacker adaptive,65,2021-05-26,103,2021-05-26 11:48:09.350000+00:00,2021-05-26 12:27:54.685000+00:00,1.8251697015265673,1.6764459346186085,1.4020612749259067,0.042800890258517375,8.85608856088561,11.75616504854369,5.259,13.725662906307658,0.73,52.811,13.058252427184467,7.0,15.428408507455028,2,80,1.6759937465647918,0.5965,3.3009777536271616,2385.335,1210.885,1345,0.9002862453531598,1.6759937465647918,0.5965,3.3009777536271616,1.8251697015265673,1.4020612749259067,0.0,0.0,0.0,4.108024213968048,5.922222944867511,45.14669999999996,51.38030000000001,0.1262135922330097,1210.885,0.7681813224015421,1.1675289390401968,47.0,65.0,1.9699104374073508
Junior hacker adaptive,66,2021-05-26,115,2021-05-26 11:31:59.541000+00:00,2021-05-26 12:48:20.924000+00:00,1.5274765122622436,1.4716703458425313,1.1298080387885006,0.03194020793075363,6.564551422319474,11.895382608695652,4.486,15.854489207406365,0.603,64.058,9.504347826086956,6.0,11.92180216643019,2,51,2.1085307962884,0.6795,4.265674911697172,4581.383,1367.969,1093,1.251572735590119,2.1085307962884,0.6795,4.265674911697172,1.5274765122622436,1.1298080387885006,0.0,0.0,0.0,3.6552117642224626,4.097676897736149,52.1112,63.68684,0.12173913043478261,1367.969,0.7396565706370289,1.332827175799841,43.599999999999994,49.0,3.349040073276514
Junior hacker adaptive,67,2021-05-26,109,2021-05-26 11:42:16.133000+00:00,2021-05-26 12:23:24.699000+00:00,1.7895452453186012,1.592356687898089,1.053080711641819,0.08783872809521719,6.5047701647875105,5.0169999999999995,3.116,5.1829039532764725,0.483,26.576,7.761467889908257,5.0,9.764731589272358,2,59,0.9328734935364441,0.628,1.2907187482405997,2468.566,546.853,846,0.6463983451536642,0.9328734935364441,0.628,1.2907187482405997,1.7895452453186012,1.053080711641819,0.0,0.0,0.0,3.7800125027627196,5.0064868750356135,14.648599999999998,26.232800000000005,0.0,546.8530000000002,0.5884627473916336,1.0330683582372875,22.599999999999994,50.0,4.514130854178361
Junior hacker adaptive,68,2020-12-04,34,2020-12-04 08:59:13.113000+00:00,2020-12-04 09:47:57.407000+00:00,1877.284210751723,3.5459120824974484,4154.707919020203,0.04096849522717031,17000.0,11.783441176470589,1.0614999999999999,22.09008461675108,0.001,83.03,8.5,5.0,10.89411851329965,2,48,2.0468360308972278,0.2821,5.048958263064872,2924.294,400.637,289,1.3862871972318338,2.0468360308972278,0.2821,5.048958263064872,1877.284210751723,4154.707919020203,0.3235294117647059,0.3235294117647059,0.3235294117647059,10449.999999999985,16340.000000000004,55.83374999999995,78.35489000000003,0.17647058823529413,400.63699999999994,2.213148065287636,1.8746717776179853,27.499999999999936,47.67,7.299111165468991
Junior hacker adaptive,69,2020-12-04,16,2020-12-04 08:44:39.224000+00:00,2020-12-04 09:40:08.573000+00:00,4917.242272116384,1.4672417861217262,7409.795837409743,0.061100685200541176,18000.0,29.926312499999998,3.6965000000000003,51.71161308863964,0.001,178.13,13.5625,14.5,6.985401443963927,2,25,2.6437097534960956,0.6893571428571429,4.605016798808099,3329.349,478.82099999999997,217,2.206548387096774,2.6437097534960956,0.6893571428571429,4.605016798808099,4917.242272116384,7409.795837409743,0.375,0.375,0.375,18000.0,18000.0,130.45625,168.59524999999996,0.25,478.821,1.5069007031497277,1.7279647497044497,25.0,25.0,6.953222603018665
Junior hacker adaptive,71,2020-12-04,29,2020-12-04 09:00:38.767000+00:00,2020-12-04 10:29:07.421000+00:00,3639.1063941742573,1.9388516032811334,8693.594325141901,0.02673439379762064,33000.0,19.248344827586205,7.891,29.034718775577065,0.001,112.215,19.03448275862069,15.0,15.14803796493764,2,55,2.152222658450492,0.5157692307692308,6.868049772213468,5308.654,558.202,552,1.0112355072463768,2.152222658450492,0.5157692307692308,6.868049772213468,3639.1063941742573,8693.594325141901,0.20689655172413793,0.20689655172413793,0.20689655172413793,24099.99999999998,31459.999999999993,83.3074,104.46683999999998,0.1724137931034483,558.2019999999999,2.388936563948565,1.508426778284089,53.39999999999999,55.0,9.510274058494955
Junior hacker adaptive,72,2020-12-04,13,2020-12-04 09:20:00.369000+00:00,2020-12-04 09:22:05.540000+00:00,2.3233549909352016,1.53576129881527,1.8933266854277628,0.1592211809662451,5.065856129685917,9.628538461538461,4.308,14.338565360682503,0.409,43.964,7.6923076923076925,6.0,5.864932727443334,2,18,1.250552858579329,0.6511428571428571,1.6684483402515617,125.171,125.17099999999999,100,1.2517099999999999,1.250552858579329,0.6511428571428571,1.6684483402515617,2.3233549909352016,1.8933266854277628,0.0,0.0,0.0,4.960327781947717,5.044750460138277,40.437799999999996,43.258759999999995,0.15384615384615385,125.17100000000002,0.8149106326044723,1.4891736080152154,17.4,17.88,0.9999999999999999
Junior hacker adaptive,74,2021-05-28,119,2021-05-28 08:35:15.217000+00:00,2021-05-28 09:19:17.469000+00:00,1.9573566428786933,1.8573551263001484,1.3853570723060402,0.08203781943475942,7.764609726195341,5.418605042016806,2.68,6.427584114274667,0.557,29.952,6.226890756302521,5.0,5.293803500784084,2,22,1.1733476789961836,0.5384,1.8224487904683009,2642.252,644.814,741,0.8701943319838056,1.1733476789961836,0.5384,1.8224487904683009,1.9573566428786933,1.3853570723060402,0.0,0.0,0.0,4.387827170913611,6.888825851501768,21.3143,28.87997999999996,0.0,644.8140000000002,0.7077693670932597,1.1862064247964301,18.0,20.819999999999993,4.097696389966718
Junior hacker adaptive,76,2021-05-28,79,2021-05-28 08:34:49.126000+00:00,2021-05-28 09:39:58.418000+00:00,792.154425533529,0.6298064173959163,6234.392872025444,0.014614007526213876,55000.0,32.87777215189873,17.397,34.186871475851575,0.001,136.855,15.860759493670885,12.0,15.181579743832268,2,63,4.277005663598903,1.5877894736842104,8.891623290419671,3909.292,2597.344,1253,2.0729002394253793,4.277005663598903,1.5877894736842104,8.891623290419671,792.154425533529,6234.392872025444,0.02531645569620253,0.02531645569620253,0.02531645569620253,4.226492445272079,17949.999999999945,107.60019999999997,129.89193999999998,0.35443037974683544,2597.344,7.870173631645721,1.0398171542130248,55.0,63.0,1.505111375312627
Junior hacker adaptive,77,2021-05-28,37,2021-05-28 08:37:53.399000+00:00,2021-05-28 09:02:59.816000+00:00,5.22960447113521,1.2330456226880395,16.397390768963,0.06401365624666595,74.07407407407408,11.665810810810811,5.067,15.3940142783519,0.027,64.935,8.0,6.0,9.15605446321358,2,52,2.140425309894529,0.8109999999999999,3.42177413195341,1506.417,431.635,296,1.4582263513513514,2.140425309894529,0.8109999999999999,3.42177413195341,5.22960447113521,16.397390768963,0.05405405405405406,0.05405405405405406,0.0,17.893750366074805,73.12169312169313,46.6362,58.429800000000014,0.13513513513513514,431.63500000000005,3.1354934889375223,1.3195837415849505,19.39999999999995,43.72000000000001,3.49002513697916
Junior hacker adaptive,78,2021-05-28,54,2021-05-28 08:37:44.271000+00:00,2021-05-28 09:24:44.656000+00:00,0.8297246455766285,0.7531548162252921,0.6158063678617234,0.04869165522412769,2.2638402963572752,40.280685185185185,20.093,44.84325293135033,1.624,179.763,16.925925925925927,12.0,15.069464128710251,2,70,2.905526317995686,1.3277888888888891,3.64474241837023,2820.385,2175.157,914,2.379821663019694,2.905526317995686,1.3277888888888891,3.64474241837023,0.8297246455766285,0.6158063678617234,0.0,0.0,0.0,1.8773943053330058,2.149261826853072,126.00999999999983,170.43393999999998,0.4074074074074074,2175.1569999999997,0.7421816034327393,1.11326936781709,49.799999999999955,69.47,1.2966351394405096
Junior hacker adaptive,79,2021-05-28,25,2021-05-28 08:44:47.542000+00:00,2021-05-28 09:27:40.371000+00:00,0.6944840972166131,0.29879155415873576,0.882765137085625,0.017334868046984427,3.63901018922853,84.24632,48.602,87.72106257940563,2.943,305.64,14.76,13.0,8.520954563114785,5,34,8.594237951381201,3.346814814814815,12.961271575052857,2572.829,2106.158,369,5.707745257452574,8.594237951381201,3.346814814814815,12.961271575052857,0.6944840972166131,0.882765137085625,0.0,0.0,0.0,2.179071134862882,3.3174322850880396,271.08259999999973,301.5110399999999,0.6,2106.158,1.271109217077272,1.0412450369274957,29.799999999999997,33.03999999999999,1.2215745447397586
Junior hacker adaptive,80,2021-05-28,64,2021-05-28 08:35:19.706000+00:00,2021-05-28 09:36:04.267000+00:00,15.404005533703305,0.492539285233798,117.09442619211573,0.01984343529551836,937.5,42.88509375,19.962,48.25398362721811,0.016,169.572,16.609375,8.0,19.812307532488607,2,69,5.24991057645382,2.030333333333333,9.41465240336871,3644.561,2744.646,1063,2.5819811853245533,5.24991057645382,2.030333333333333,9.41465240336871,15.404005533703305,117.09442619211573,0.015625,0.015625,0.015625,2.553145810509218,349.8059899198735,146.1843499999999,169.11273,0.4375,2744.6459999999997,7.601557006449921,1.1251924481852884,64.54999999999998,68.37,1.3278801710675987
Junior hacker adaptive,81,2021-05-28,34,2021-05-28 08:33:57.934000+00:00,2021-05-28 09:26:56.691000+00:00,0.5940812457217187,0.31444096721106163,0.5706708368529156,0.02832941443100371,2.1851410409217324,51.0815,28.2065,44.979990953048926,5.034,176.495,15.382352941176471,16.0,8.513855751094543,2,32,4.690621100263784,3.334815649867374,6.205615136252175,3178.757,1736.771,523,3.3207858508604207,4.690621100263784,3.334815649867374,6.205615136252175,0.5940812457217187,0.5706708368529156,0.0,0.0,0.0,1.7325920417940994,2.0361004317755875,136.27759999999998,165.00704000000007,0.5,1736.7710000000002,0.9605939271145261,0.8805534479811463,28.349999999999998,31.010000000000005,1.8302683543195963
Junior hacker adaptive,86,2021-05-28,57,2021-05-28 08:35:14.430000+00:00,2021-05-28 09:34:49.277000+00:00,685.5423405145389,0.9182240466673869,5165.49679494187,0.013264094758692958,39000.0,46.2950350877193,29.189,48.090840024361675,0.001,158.302,26.70175438596491,19.0,22.480916440617477,2,73,4.708409972985603,1.0890588235294116,12.206798452902165,3574.847,2638.817,1522,1.7337825229960577,4.708409972985603,1.0890588235294116,12.206798452902165,685.5423405145389,5165.49679494187,0.017543859649122806,0.017543859649122806,0.017543859649122806,4.366291544552757,17162.830069488227,145.19419999999997,157.60088,0.47368421052631576,2638.817,7.534905562601526,1.0387904433648167,69.39999999999999,73.0,1.3547157684674611
Kobylka 3302,128,2020-05-06,34,2020-05-06 14:20:12.098331+00:00,2020-05-06 15:37:03.137332+00:00,1.2236800978761426,0.6686552037976912,1.4589178319664209,0.05374509833034884,6.942217891227622,103.47192838235294,48.1450815,109.89246464647145,8.666037,353.520611,38.11764705882353,36.5,16.79423549349751,14,65,3.897923904313261,1.495742725093985,5.181140286917884,4611.039001,3518.045565,1296,2.7145413310185185,3.897923904313261,1.495742725093985,5.181140286917884,1.2236800978761426,1.4589178319664209,0.0,0.0,0.0,3.729498978755323,6.02215481678479,332.5900052999999,352.2699143,0.6764705882352942,3518.0455649999994,1.192237934161522,1.0620509964827674,64.0,64.67,1.3106820010729454
Kobylka 3302,129,2020-05-06,14,2020-05-06 14:40:34.978581+00:00,2020-05-06 15:26:14.588086+00:00,0.7926934825198012,0.6500703661961325,0.690167086790683,0.02761549165897824,1.9062462697710643,65.75763571428571,21.3298655,80.69046499107468,3.88125,224.553991,14.0,12.5,9.478721108153454,3,40,7.49459602354134,1.5952927,11.763536909088538,2739.609505,920.6069,196,4.696973979591837,7.49459602354134,1.5952927,11.763536909088538,0.7926934825198012,0.690167086790683,0.0,0.0,0.0,1.7646319021978543,1.8779233962564221,218.86992365,223.41717752999998,0.42857142857142855,920.6069000000001,0.8706607307994901,1.2270889017614848,27.64999999999999,37.52999999999999,2.9758733124854913
Kobylka 3302,130,2020-05-06,9,2020-05-06 14:26:28.378340+00:00,2020-05-06 15:05:35.286306+00:00,0.3475710334045153,0.24307701469825937,0.3804977622959428,0.03782417184080269,1.1360296365629579,260.7675517777777,115.18983,265.8757304889244,32.09743,736.871458,34.888888888888886,30.0,14.426056672254935,18,54,7.822009647761064,4.1139225,8.143093208357946,2346.907966,2346.9079659999998,314,7.474229191082801,7.822009647761064,4.1139225,8.143093208357946,0.3475710334045153,0.3804977622959428,0.0,0.0,0.0,1.0180933190757946,1.1124423730655253,670.6073867999999,723.6186437599999,1.0,2346.9079659999998,1.0947338118740932,1.0195890120389663,54.0,54.0,1.0000000000000002
Kobylka 3302,172,2020-05-06,120,2020-05-06 17:04:37.462527+00:00,2020-05-06 21:57:23.852826+00:00,2.038711241388587,1.6003934767344175,1.4292942026662552,0.03346489779025424,6.408572106049052,13.937663066666666,8.3619415,15.335235302730066,1.401007,78.353784,15.8,13.0,10.236366214497746,2,42,1.3533686139134102,0.6249234107142857,3.072975263499864,17566.390299,1672.519568,1896,0.8821305738396624,1.3533686139134102,0.6249234107142857,3.072975263499864,2.038711241388587,1.4292942026662552,0.0,0.0,0.0,4.474099515731995,5.00136945592986,46.44904299999998,71.60584202000001,0.125,1672.5195680000002,0.7010773147514251,1.1002730679726236,39.0,39.0,10.50295053947016
Kobylka 3302,172,2020-05-07,187,2020-05-07 09:41:33.793029+00:00,2020-05-07 12:31:01.169936+00:00,2.32480739232523,1.8013192862452458,1.9816711625318684,0.06550155770891926,12.735852060342467,9.880948588235293,6.119405,10.242139541278577,0.157037,47.831888,12.647058823529411,9.0,11.5201333536452,2,58,1.0666078793670564,0.5551486666666667,1.820158515899081,10167.376907,1847.737386,2365,0.7812843069767442,1.0666078793670564,0.5551486666666667,1.820158515899081,2.32480739232523,1.9816711625318684,0.0,0.0,0.0,6.439806887418462,8.391755285192676,33.2725512,39.25836397999997,0.0748663101604278,1847.737386,0.8524022975296192,1.0365542791583124,39.0,49.41999999999996,5.502609290712268
Kobylka 3302,181,2019-12-12,41,2019-12-12 08:12:29+00:00,2019-12-12 09:14:23+00:00,0.9108002648738309,0.7222222222222222,0.8424008806355135,0.04142011834319527,3.625,43.31707317073171,18.0,51.36654505823331,4.0,186.0,15.268292682926829,13.0,8.51476479488395,5,44,3.281910114942465,1.3846153846153846,4.490114270806971,3714.0,1776.0,626,2.8370607028753994,3.281910114942465,1.3846153846153846,4.490114270806971,0.9108002648738309,0.8424008806355135,0.0,0.0,0.0,3.0,3.4416666666666673,153.0,179.20000000000002,0.4146341463414634,1776.0,0.9249018836772162,1.1858267721776832,30.0,42.00000000000001,2.0912162162162162
Kobylka 3302,183,2019-12-12,51,2019-12-12 08:08:27+00:00,2019-12-12 09:13:25+00:00,1.3859050071493821,0.9361702127659575,1.331935552228546,0.02666666666666667,5.5,28.686274509803923,16.0,26.650696198094664,1.0,109.0,21.725490196078432,13.0,23.251734069847394,2,102,3.9811887655454155,1.0681818181818181,7.96268115157934,3898.0,1463.0,1108,1.3203971119133573,3.9811887655454155,1.0681818181818181,7.96268115157934,1.3859050071493821,1.331935552228546,0.0,0.0,0.0,3.8293269230769234,5.05,76.5,97.0,0.39215686274509803,1463.0,0.9610583303744289,0.9290399905009076,68.0,88.0,2.664388243335612
Kobylka 3302,184,2019-12-12,64,2019-12-12 08:10:39+00:00,2019-12-12 09:22:06+00:00,1.1961478350688275,0.86441647597254,1.1025927170895184,0.04878048780487805,5.833333333333333,23.953125,15.5,23.065420890870733,1.0,106.0,15.09375,12.0,12.983162172598785,2,53,2.7837432727286786,1.1605222734254994,4.196040977699861,4287.0,1533.0,966,1.5869565217391304,2.7837432727286786,1.1605222734254994,4.196040977699861,1.1961478350688275,1.1025927170895184,0.0,0.0,0.0,2.9538461538461522,4.888333333333329,63.0,93.39999999999995,0.328125,1533.0,0.9217863250373852,0.962939945868054,40.24999999999997,47.32999999999998,2.796477495107632
Kobylka 3302,185,2019-12-12,75,2019-12-12 08:11:09+00:00,2019-12-12 09:28:13+00:00,1.126774386550974,0.6666666666666666,1.1493115543120895,0.02040816326530612,6.0,26.16,20.0,25.110049673280113,1.0,98.0,12.946666666666667,11.0,11.05868050060288,2,60,2.9455077257842923,1.5,5.9018503930456605,4624.0,1962.0,971,2.020597322348095,2.9455077257842923,1.5,5.9018503930456605,1.126774386550974,1.1493115543120895,0.0,0.0,0.0,3.0749999999999993,4.52000000000001,74.09999999999998,94.30000000000003,0.36,1962.0,1.0200014910084183,0.9598642841467933,29.89999999999999,57.780000000000015,2.3567787971457697
Kobylka 3302,187,2019-12-12,68,2019-12-12 08:17:36+00:00,2019-12-12 09:19:15+00:00,13.841814261164538,1.9,44.5147677137509,0.045454545454545456,310.0,13.558823529411764,9.0,14.759851102413204,0.1,60.0,15.941176470588236,12.5,14.267050394299027,2,57,1.725668724339338,0.5277777777777778,3.3343123342324077,3699.0,922.0,1084,0.8505535055350554,1.725668724339338,0.5277777777777778,3.3343123342324077,13.841814261164538,44.5147677137509,0.0,0.10294117647058823,0.04411764705882353,63.58333333333331,209.49999999999974,40.65,54.639999999999986,0.16176470588235295,922.0,3.215963375454641,1.0885790400912125,45.949999999999996,56.33,4.011930585683297
Kobylka 3302,188,2019-12-12,50,2019-12-12 08:41:21+00:00,2019-12-12 09:56:51+00:00,0.92935336975661,0.8452380952380952,0.7791644231114618,0.07142857142857142,4.0,27.54,18.0,26.77282356481387,2.0,105.0,13.74,13.0,6.60491468220322,2,32,2.3280013644909157,1.1833333333333333,2.602549644249352,4530.0,1377.0,687,2.004366812227074,2.3280013644909157,1.1833333333333333,2.602549644249352,0.92935336975661,0.7791644231114618,0.0,0.0,0.0,2.324999999999999,3.6079999999999983,92.04999999999997,104.50999999999999,0.26,1377.0,0.8383941442161217,0.9721431940745779,24.299999999999983,32.0,3.289760348583878
Kobylka 3302,189,2019-12-12,20,2019-12-12 08:24:45+00:00,2019-12-12 09:42:05+00:00,7.001628407782512,0.33805668016194335,18.497684866230518,0.11688311688311688,70.0,41.405,29.5,36.00756462920418,0.1,100.0,14.85,17.0,6.682853156832751,5,23,2.6717366667149274,2.982142857142857,2.2049317676439495,4640.0,828.1,297,2.788215488215488,2.6717366667149274,2.982142857142857,2.2049317676439495,7.001628407782512,18.497684866230518,0.0,0.1,0.0,51.000000000000014,66.19999999999997,99.05,99.81,0.45,828.1,2.641911822351185,0.869642908566699,23.0,23.0,5.603188020770438
Kobylka 3302,190,2019-12-12,49,2019-12-12 08:23:24+00:00,2019-12-12 09:37:17+00:00,0.8936852978567836,0.42857142857142855,1.2552605202444374,0.011049723756906077,6.428571428571429,55.142857142857146,42.0,50.15185274078449,5.0,221.0,19.408163265306122,15.0,13.160734476950331,2,51,6.662573995211717,2.3333333333333335,14.800246865083746,4433.0,2702.0,951,2.8412197686645637,6.662573995211717,2.3333333333333335,14.800246865083746,0.8936852978567836,1.2552605202444374,0.0,0.0,0.0,3.399999999999996,5.437402597402589,154.99999999999991,201.79999999999984,0.5714285714285714,2702.0,1.4045889792019355,0.9094895574753665,44.599999999999994,49.55999999999999,1.6406365655070319
Kobylka 3302,192,2019-12-12,53,2019-12-12 08:38:22+00:00,2019-12-12 09:32:32+00:00,1.5387448960805816,0.625,2.5931111299607803,0.03508771929824561,14.5,31.867924528301888,24.0,30.377773843494552,2.0,120.0,15.226415094339623,15.0,8.312737005144026,2,41,3.312651067863561,1.6,5.273089182498937,3250.0,1689.0,807,2.092936802973978,3.312651067863561,1.6,5.273089182498937,1.5387448960805816,2.5931111299607803,0.0,0.0,0.0,5.799999999999996,12.159999999999986,97.6,116.35999999999999,0.32075471698113206,1689.0,1.6852118480235616,0.9532397949705219,29.0,35.279999999999966,1.9242155121373594
